fundingTime,fundingTime_dt,fundingRate,markPrice
1582876800000,2020-02-28 08:00:00,0.00010000,
1582905600000,2020-02-28 16:00:00,0.00010000,
1582934400000,2020-02-29 00:00:00,0.00010000,
1582963200000,2020-02-29 08:00:00,0.00010000,
1582992000000,2020-02-29 16:00:00,0.00010000,
1583020800000,2020-03-01 00:00:00,0.00010000,
1583049600000,2020-03-01 08:00:00,0.00010000,
1583078400001,2020-03-01 16:00:00,0.00010000,
1583107200000,2020-03-02 00:00:00,0.00010000,
1583136000000,2020-03-02 08:00:00,0.00010000,
1583164800004,2020-03-02 16:00:00,0.00010000,
1583193600000,2020-03-03 00:00:00,0.00010000,
1583222400003,2020-03-03 08:00:00,0.00010000,
1583251200000,2020-03-03 16:00:00,0.00010000,
1583280000002,2020-03-04 00:00:00,0.00010000,
1583308800000,2020-03-04 08:00:00,0.00010000,
1583337600001,2020-03-04 16:00:00,0.00010000,
1583366400000,2020-03-05 00:00:00,0.00010000,
1583395200000,2020-03-05 08:00:00,0.00015045,
1583424000000,2020-03-05 16:00:00,0.00034416,
1583452800003,2020-03-06 00:00:00,0.00010000,
1583481600000,2020-03-06 08:00:00,0.00010000,
1583510400000,2020-03-06 16:00:00,0.00010000,
1583539200000,2020-03-07 00:00:00,0.00010000,
1583568000001,2020-03-07 08:00:00,0.00010000,
1583596800000,2020-03-07 16:00:00,0.00073258,
1583625600001,2020-03-08 00:00:00,0.00010000,
1583654400000,2020-03-08 08:00:00,0.00010000,
1583683200006,2020-03-08 16:00:00,0.00010000,
1583712000000,2020-03-09 00:00:00,0.00010000,
1583740800000,2020-03-09 08:00:00,0.00010000,
1583769600000,2020-03-09 16:00:00,0.00010000,
1583798400000,2020-03-10 00:00:00,0.00010000,
1583827200000,2020-03-10 08:00:00,0.00010000,
1583856000000,2020-03-10 16:00:00,0.00010000,
1583884800001,2020-03-11 00:00:00,0.00010000,
1583913600000,2020-03-11 08:00:00,0.00010000,
1583942400000,2020-03-11 16:00:00,0.00010000,
1583971200001,2020-03-12 00:00:00,0.00010000,
1584000000001,2020-03-12 08:00:00,0.00010000,
1584028800000,2020-03-12 16:00:00,-0.00024082,
1584057600000,2020-03-13 00:00:00,0.00008518,
1584086400000,2020-03-13 08:00:00,-0.00054929,
1584115200002,2020-03-13 16:00:00,-0.00169422,
1584144000000,2020-03-14 00:00:00,0.00010000,
1584172800001,2020-03-14 08:00:00,0.00010000,
1584201600000,2020-03-14 16:00:00,0.00010000,
1584230400000,2020-03-15 00:00:00,0.00010000,
1584259200000,2020-03-15 08:00:00,-0.00084586,
1584288000001,2020-03-15 16:00:00,-0.00025090,
1584316800000,2020-03-16 00:00:00,0.00010000,
1584345600000,2020-03-16 08:00:00,-0.00080651,
1584374400001,2020-03-16 16:00:00,-0.00111065,
1584403200000,2020-03-17 00:00:00,-0.00044717,
1584432000000,2020-03-17 08:00:00,-0.00005936,
1584460800000,2020-03-17 16:00:00,0.00010000,
1584489600000,2020-03-18 00:00:00,-0.00040179,
1584518400000,2020-03-18 08:00:00,-0.00128753,
1584547200000,2020-03-18 16:00:00,-0.00070982,
1584576000000,2020-03-19 00:00:00,-0.00090224,
1584604800000,2020-03-19 08:00:00,-0.00083071,
1584633600000,2020-03-19 16:00:00,-0.00022876,
1584662400000,2020-03-20 00:00:00,0.00010000,
1584691200000,2020-03-20 08:00:00,0.00010000,
1584720000000,2020-03-20 16:00:00,0.00010000,
1584748800000,2020-03-21 00:00:00,0.00010000,
1584777600000,2020-03-21 08:00:00,0.00010000,
1584806400000,2020-03-21 16:00:00,0.00010000,
1584835200000,2020-03-22 00:00:00,0.00010000,
1584864000001,2020-03-22 08:00:00,0.00010000,
1584892800000,2020-03-22 16:00:00,0.00010000,
1584921600000,2020-03-23 00:00:00,0.00010000,
1584950400000,2020-03-23 08:00:00,0.00010000,
1584979200000,2020-03-23 16:00:00,0.00010000,
1585008000000,2020-03-24 00:00:00,0.00010000,
1585036800000,2020-03-24 08:00:00,0.00010000,
1585065600000,2020-03-24 16:00:00,0.00010000,
1585094400000,2020-03-25 00:00:00,0.00010000,
1585123200000,2020-03-25 08:00:00,0.00010000,
1585152000001,2020-03-25 16:00:00,0.00010000,
1585180800006,2020-03-26 00:00:00,0.00010000,
1585209600002,2020-03-26 08:00:00,0.00010000,
1585238400000,2020-03-26 16:00:00,0.00010000,
1585267200000,2020-03-27 00:00:00,0.00010000,
1585296000000,2020-03-27 08:00:00,0.00010000,
1585324800000,2020-03-27 16:00:00,0.00010000,
1585353600000,2020-03-28 00:00:00,0.00010000,
1585382400000,2020-03-28 08:00:00,0.00010000,
1585411200000,2020-03-28 16:00:00,0.00010000,
1585440000000,2020-03-29 00:00:00,0.00010000,
1585468800001,2020-03-29 08:00:00,0.00010000,
1585497600000,2020-03-29 16:00:00,0.00010000,
1585526400000,2020-03-30 00:00:00,0.00010000,
1585555200000,2020-03-30 08:00:00,0.00010000,
1585584000000,2020-03-30 16:00:00,0.00010000,
1585612800000,2020-03-31 00:00:00,0.00010000,
1585641600001,2020-03-31 08:00:00,0.00010000,
1585670400001,2020-03-31 16:00:00,0.00010000,
1585699200002,2020-04-01 00:00:00,0.00010000,
1585728000000,2020-04-01 08:00:00,0.00010000,
1585756800001,2020-04-01 16:00:00,0.00010000,
1585785600000,2020-04-02 00:00:00,0.00010000,
1585814400000,2020-04-02 08:00:00,0.00010000,
1585843200000,2020-04-02 16:00:00,0.00010000,
1585872000000,2020-04-03 00:00:00,0.00010331,
1585900800000,2020-04-03 08:00:00,0.00010000,
1585929600000,2020-04-03 16:00:00,0.00010000,
1585958400000,2020-04-04 00:00:00,0.00010000,
1585987200000,2020-04-04 08:00:00,0.00010000,
1586016000000,2020-04-04 16:00:00,0.00010000,
1586044800001,2020-04-05 00:00:00,0.00010000,
1586073600000,2020-04-05 08:00:00,0.00010000,
1586102400000,2020-04-05 16:00:00,0.00010000,
1586131200000,2020-04-06 00:00:00,0.00010000,
1586160000000,2020-04-06 08:00:00,0.00010000,
1586188800000,2020-04-06 16:00:00,0.00010000,
1586217600000,2020-04-07 00:00:00,0.00010000,
1586246400000,2020-04-07 08:00:00,0.00010000,
1586275200000,2020-04-07 16:00:00,0.00010000,
1586304000000,2020-04-08 00:00:00,0.00021497,
1586332800000,2020-04-08 08:00:00,0.00010000,
1586361600000,2020-04-08 16:00:00,0.00019348,
1586390400000,2020-04-09 00:00:00,0.00010000,
1586419200001,2020-04-09 08:00:00,0.00010000,
1586448000000,2020-04-09 16:00:00,0.00010000,
1586476800001,2020-04-10 00:00:00,0.00010000,
1586505600000,2020-04-10 08:00:00,0.00010000,
1586534400000,2020-04-10 16:00:00,0.00010000,
1586563200000,2020-04-11 00:00:00,0.00010000,
1586592000000,2020-04-11 08:00:00,0.00010000,
1586620800000,2020-04-11 16:00:00,0.00010000,
1586649600000,2020-04-12 00:00:00,0.00010000,
1586678400006,2020-04-12 08:00:00,0.00010000,
1586707200001,2020-04-12 16:00:00,0.00010000,
1586736000001,2020-04-13 00:00:00,0.00010000,
1586764800000,2020-04-13 08:00:00,0.00010000,
1586793600000,2020-04-13 16:00:00,0.00010000,
1586822400000,2020-04-14 00:00:00,0.00010000,
1586851200000,2020-04-14 08:00:00,0.00010000,
1586880000000,2020-04-14 16:00:00,0.00010000,
1586908800000,2020-04-15 00:00:00,0.00010000,
1586937600000,2020-04-15 08:00:00,0.00010000,
1586966400000,2020-04-15 16:00:00,0.00010000,
1586995200000,2020-04-16 00:00:00,0.00010000,
1587024000000,2020-04-16 08:00:00,0.00010000,
1587052800000,2020-04-16 16:00:00,0.00010000,
1587081600000,2020-04-17 00:00:00,0.00010000,
1587110400000,2020-04-17 08:00:00,0.00010000,
1587139200000,2020-04-17 16:00:00,0.00010000,
1587168000000,2020-04-18 00:00:00,0.00010000,
1587196800000,2020-04-18 08:00:00,0.00010000,
1587225600000,2020-04-18 16:00:00,0.00010000,
1587254400000,2020-04-19 00:00:00,0.00010000,
1587283200000,2020-04-19 08:00:00,0.00010000,
1587312000000,2020-04-19 16:00:00,0.00010000,
1587340800000,2020-04-20 00:00:00,0.00010000,
1587369600000,2020-04-20 08:00:00,0.00010000,
1587398400000,2020-04-20 16:00:00,0.00010000,
1587427200000,2020-04-21 00:00:00,0.00010000,
1587456000001,2020-04-21 08:00:00,0.00010000,
1587484800000,2020-04-21 16:00:00,0.00010000,
1587513600001,2020-04-22 00:00:00,0.00010000,
1587542400000,2020-04-22 08:00:00,0.00010000,
1587571200000,2020-04-22 16:00:00,0.00010000,
1587600000000,2020-04-23 00:00:00,0.00010000,
1587628800001,2020-04-23 08:00:00,0.00010000,
1587657600000,2020-04-23 16:00:00,0.00012580,
1587686400000,2020-04-24 00:00:00,0.00010000,
1587715200000,2020-04-24 08:00:00,0.00010000,
1587744000000,2020-04-24 16:00:00,0.00032333,
1587772800003,2020-04-25 00:00:00,0.00087345,
1587801600000,2020-04-25 08:00:00,0.00058884,
1587830400000,2020-04-25 16:00:00,0.00038849,
1587859200000,2020-04-26 00:00:00,0.00010000,
1587888000000,2020-04-26 08:00:00,0.00010000,
1587916800000,2020-04-26 16:00:00,0.00010000,
1587945600000,2020-04-27 00:00:00,0.00010000,
1587974400005,2020-04-27 08:00:00,0.00010000,
1588003200000,2020-04-27 16:00:00,0.00010000,
1588032000000,2020-04-28 00:00:00,0.00010000,
1588060800000,2020-04-28 08:00:00,0.00010000,
1588089600000,2020-04-28 16:00:00,0.00010000,
1588118400000,2020-04-29 00:00:00,0.00010000,
1588147200001,2020-04-29 08:00:00,0.00010000,
1588176000000,2020-04-29 16:00:00,0.00010000,
1588204800000,2020-04-30 00:00:00,0.00010000,
1588233600000,2020-04-30 08:00:00,0.00010000,
1588262400000,2020-04-30 16:00:00,0.00018488,
1588291200000,2020-05-01 00:00:00,0.00045919,
1588320000000,2020-05-01 08:00:00,0.00051841,
1588348800000,2020-05-01 16:00:00,0.00032857,
1588377600000,2020-05-02 00:00:00,0.00045963,
1588406400000,2020-05-02 08:00:00,0.00010000,
1588435200000,2020-05-02 16:00:00,0.00010000,
1588464000000,2020-05-03 00:00:00,0.00100239,
1588492800000,2020-05-03 08:00:00,0.00057976,
1588521600000,2020-05-03 16:00:00,0.00010000,
1588550400000,2020-05-04 00:00:00,0.00010000,
1588579200005,2020-05-04 08:00:00,0.00010000,
1588608000000,2020-05-04 16:00:00,0.00011220,
1588636800000,2020-05-05 00:00:00,0.00010000,
1588665600000,2020-05-05 08:00:00,0.00010000,
1588694400000,2020-05-05 16:00:00,0.00010000,
1588723200001,2020-05-06 00:00:00,0.00010000,
1588752000000,2020-05-06 08:00:00,0.00010000,
1588780800000,2020-05-06 16:00:00,0.00028874,
1588809600000,2020-05-07 00:00:00,0.00010000,
1588838400011,2020-05-07 08:00:00,0.00010000,
1588867200000,2020-05-07 16:00:00,0.00010000,
1588896000000,2020-05-08 00:00:00,0.00010000,
1588924800001,2020-05-08 08:00:00,0.00066460,
1588953600000,2020-05-08 16:00:00,0.00036464,
1588982400000,2020-05-09 00:00:00,0.00035039,
1589011200000,2020-05-09 08:00:00,0.00064757,
1589040000000,2020-05-09 16:00:00,0.00065921,
1589068800000,2020-05-10 00:00:00,0.00048504,
1589097600000,2020-05-10 08:00:00,0.00023391,
1589126400000,2020-05-10 16:00:00,0.00013121,
1589155200000,2020-05-11 00:00:00,0.00039499,
1589184000000,2020-05-11 08:00:00,0.00010000,
1589212800000,2020-05-11 16:00:00,0.00010533,
1589241600000,2020-05-12 00:00:00,0.00010000,
1589270400001,2020-05-12 08:00:00,0.00010000,
1589299200000,2020-05-12 16:00:00,0.00010000,
1589328000000,2020-05-13 00:00:00,0.00010000,
1589356800000,2020-05-13 08:00:00,0.00010000,
1589385600000,2020-05-13 16:00:00,0.00010000,
1589414400000,2020-05-14 00:00:00,0.00010000,
1589443200000,2020-05-14 08:00:00,0.00007730,
1589472000000,2020-05-14 16:00:00,0.00010000,
1589500800000,2020-05-15 00:00:00,0.00010000,
1589529600000,2020-05-15 08:00:00,0.00010000,
1589558400001,2020-05-15 16:00:00,0.00010000,
1589587200008,2020-05-16 00:00:00,0.00010000,
1589616000000,2020-05-16 08:00:00,0.00010000,
1589644800000,2020-05-16 16:00:00,0.00010000,
1589673600002,2020-05-17 00:00:00,0.00018495,
1589702400000,2020-05-17 08:00:00,0.00010000,
1589731200000,2020-05-17 16:00:00,0.00010000,
1589760000000,2020-05-18 00:00:00,0.00010000,
1589788800000,2020-05-18 08:00:00,0.00078656,
1589817600001,2020-05-18 16:00:00,0.00061264,
1589846400005,2020-05-19 00:00:00,0.00010000,
1589875200000,2020-05-19 08:00:00,0.00010000,
1589904000000,2020-05-19 16:00:00,0.00064166,
1589932800000,2020-05-20 00:00:00,0.00010000,
1589961600000,2020-05-20 08:00:00,0.00010000,
1589990400006,2020-05-20 16:00:00,0.00010000,
1590019200000,2020-05-21 00:00:00,0.00010000,
1590048000000,2020-05-21 08:00:00,0.00010000,
1590076800000,2020-05-21 16:00:00,0.00025512,
1590105600006,2020-05-22 00:00:00,0.00010000,
1590134400000,2020-05-22 08:00:00,0.00010000,
1590163200000,2020-05-22 16:00:00,0.00010000,
1590192000003,2020-05-23 00:00:00,0.00010000,
1590220800000,2020-05-23 08:00:00,0.00010000,
1590249600000,2020-05-23 16:00:00,0.00010000,
1590278400006,2020-05-24 00:00:00,0.00010000,
1590307200000,2020-05-24 08:00:00,0.00010000,
1590336000000,2020-05-24 16:00:00,0.00010000,
1590364800000,2020-05-25 00:00:00,0.00010000,
1590393600000,2020-05-25 08:00:00,0.00010000,
1590422400000,2020-05-25 16:00:00,0.00010000,
1590451200000,2020-05-26 00:00:00,0.00010000,
1590480000006,2020-05-26 08:00:00,-0.00011028,
1590508800000,2020-05-26 16:00:00,0.00010000,
1590537600000,2020-05-27 00:00:00,0.00010000,
1590566400000,2020-05-27 08:00:00,0.00010000,
1590595200000,2020-05-27 16:00:00,0.00005815,
1590624000000,2020-05-28 00:00:00,0.00010000,
1590652800000,2020-05-28 08:00:00,0.00010000,
1590681600000,2020-05-28 16:00:00,0.00010000,
1590710400000,2020-05-29 00:00:00,-0.00001460,
1590739200000,2020-05-29 08:00:00,0.00010000,
1590768000000,2020-05-29 16:00:00,0.00010000,
1590796800000,2020-05-30 00:00:00,0.00010000,
1590825600001,2020-05-30 08:00:00,0.00007541,
1590854400000,2020-05-30 16:00:00,0.00010000,
1590883200000,2020-05-31 00:00:00,0.00010000,
1590912000001,2020-05-31 08:00:00,0.00010000,
1590940800000,2020-05-31 16:00:00,0.00010000,
1590969600000,2020-06-01 00:00:00,0.00010000,
1590998400001,2020-06-01 08:00:00,0.00010000,
1591027200000,2020-06-01 16:00:00,0.00010000,
1591056000000,2020-06-02 00:00:00,0.00010000,
1591084800002,2020-06-02 08:00:00,0.00099607,
1591113600000,2020-06-02 16:00:00,0.00035580,
1591142400000,2020-06-03 00:00:00,0.00010000,
1591171200000,2020-06-03 08:00:00,0.00010000,
1591200000002,2020-06-03 16:00:00,0.00010000,
1591228800001,2020-06-04 00:00:00,0.00010000,
1591257600004,2020-06-04 08:00:00,0.00010000,
1591286400001,2020-06-04 16:00:00,0.00010000,
1591315200001,2020-06-05 00:00:00,0.00010000,
1591344000000,2020-06-05 08:00:00,0.00010000,
1591372800001,2020-06-05 16:00:00,0.00010000,
1591401600000,2020-06-06 00:00:00,0.00010000,
1591430400000,2020-06-06 08:00:00,0.00010000,
1591459200000,2020-06-06 16:00:00,0.00010000,
1591488000000,2020-06-07 00:00:00,0.00010000,
1591516800000,2020-06-07 08:00:00,0.00010000,
1591545600006,2020-06-07 16:00:00,0.00010000,
1591574400008,2020-06-08 00:00:00,0.00010000,
1591603200007,2020-06-08 08:00:00,0.00010000,
1591632000000,2020-06-08 16:00:00,0.00010000,
1591660800000,2020-06-09 00:00:00,0.00010000,
1591689600000,2020-06-09 08:00:00,0.00010000,
1591718400000,2020-06-09 16:00:00,0.00010000,
1591747200000,2020-06-10 00:00:00,0.00010000,
1591776000000,2020-06-10 08:00:00,0.00010000,
1591804800000,2020-06-10 16:00:00,0.00010000,
1591833600008,2020-06-11 00:00:00,0.00010000,
1591862400001,2020-06-11 08:00:00,0.00010000,
1591891200000,2020-06-11 16:00:00,0.00010000,
1591920000003,2020-06-12 00:00:00,0.00010000,
1591948800000,2020-06-12 08:00:00,0.00010000,
1591977600002,2020-06-12 16:00:00,0.00010000,
1592006400000,2020-06-13 00:00:00,0.00010000,
1592035200001,2020-06-13 08:00:00,0.00010000,
1592064000000,2020-06-13 16:00:00,0.00010000,
1592092800007,2020-06-14 00:00:00,0.00010000,
1592121600000,2020-06-14 08:00:00,0.00010000,
1592150400001,2020-06-14 16:00:00,0.00010000,
1592179200000,2020-06-15 00:00:00,0.00010000,
1592208000001,2020-06-15 08:00:00,0.00010000,
1592236800000,2020-06-15 16:00:00,0.00010000,
1592265600002,2020-06-16 00:00:00,0.00010000,
1592294400000,2020-06-16 08:00:00,0.00010000,
1592323200006,2020-06-16 16:00:00,0.00010000,
1592352000000,2020-06-17 00:00:00,0.00010000,
1592380800007,2020-06-17 08:00:00,0.00010000,
1592409600000,2020-06-17 16:00:00,-0.00000689,
1592438400003,2020-06-18 00:00:00,0.00003532,
1592467200001,2020-06-18 08:00:00,-0.00023478,
1592496000002,2020-06-18 16:00:00,-0.00009009,
1592524800001,2020-06-19 00:00:00,0.00010000,
1592553600003,2020-06-19 08:00:00,0.00010000,
1592582400000,2020-06-19 16:00:00,0.00010000,
1592611200000,2020-06-20 00:00:00,0.00010000,
1592640000009,2020-06-20 08:00:00,0.00010000,
1592668800006,2020-06-20 16:00:00,-0.00008553,
1592697600000,2020-06-21 00:00:00,-0.00003606,
1592726400000,2020-06-21 08:00:00,0.00010000,
1592755200000,2020-06-21 16:00:00,-0.00000155,
1592784000000,2020-06-22 00:00:00,-0.00047114,
1592812800000,2020-06-22 08:00:00,0.00010000,
1592841600001,2020-06-22 16:00:00,0.00010000,
1592870400000,2020-06-23 00:00:00,0.00010000,
1592899200002,2020-06-23 08:00:00,0.00010000,
1592928000000,2020-06-23 16:00:00,0.00010000,
1592956800001,2020-06-24 00:00:00,0.00008385,
1592985600000,2020-06-24 08:00:00,0.00010000,
1593014400000,2020-06-24 16:00:00,0.00010000,
1593043200000,2020-06-25 00:00:00,0.00010000,
1593072000000,2020-06-25 08:00:00,0.00009573,
1593100800000,2020-06-25 16:00:00,-0.00004838,
1593129600000,2020-06-26 00:00:00,-0.00007178,
1593158400000,2020-06-26 08:00:00,0.00007645,
1593187200000,2020-06-26 16:00:00,0.00004642,
1593216000003,2020-06-27 00:00:00,0.00010000,
1593244800004,2020-06-27 08:00:00,0.00010000,
1593273600000,2020-06-27 16:00:00,0.00005621,
1593302400003,2020-06-28 00:00:00,0.00010000,
1593331200001,2020-06-28 08:00:00,0.00010000,
1593360000000,2020-06-28 16:00:00,-0.00040529,
1593388800000,2020-06-29 00:00:00,-0.00074457,
1593417600005,2020-06-29 08:00:00,-0.00062426,
1593446400000,2020-06-29 16:00:00,-0.00114909,
1593475200000,2020-06-30 00:00:00,-0.00142521,
1593504000001,2020-06-30 08:00:00,-0.00096914,
1593532800002,2020-06-30 16:00:00,-0.00004686,
1593561600002,2020-07-01 00:00:00,-0.00061089,
1593590400000,2020-07-01 08:00:00,-0.00076224,
1593619200000,2020-07-01 16:00:00,-0.00156987,
1593648000001,2020-07-02 00:00:00,-0.00146607,
1593676800001,2020-07-02 08:00:00,-0.00071259,
1593705600000,2020-07-02 16:00:00,-0.00030349,
1593734400000,2020-07-03 00:00:00,-0.00018565,
1593763200001,2020-07-03 08:00:00,-0.00049557,
1593792000000,2020-07-03 16:00:00,-0.00085428,
1593820800002,2020-07-04 00:00:00,-0.00038904,
1593849600002,2020-07-04 08:00:00,-0.00114472,
1593878400001,2020-07-04 16:00:00,-0.00193380,
1593907200000,2020-07-05 00:00:00,-0.00222786,
1593936000000,2020-07-05 08:00:00,-0.00014400,
1593964800000,2020-07-05 16:00:00,-0.00002253,
1593993600000,2020-07-06 00:00:00,-0.00017474,
1594022400001,2020-07-06 08:00:00,-0.00017316,
1594051200000,2020-07-06 16:00:00,0.00006993,
1594080000000,2020-07-07 00:00:00,0.00010000,
1594108800006,2020-07-07 08:00:00,0.00010000,
1594137600000,2020-07-07 16:00:00,0.00010000,
1594166400000,2020-07-08 00:00:00,-0.00037372,
1594195200000,2020-07-08 08:00:00,0.00010000,
1594224000000,2020-07-08 16:00:00,0.00059396,
1594252800001,2020-07-09 00:00:00,0.00042230,
1594281600002,2020-07-09 08:00:00,0.00067869,
1594310400000,2020-07-09 16:00:00,0.00116589,
1594339200000,2020-07-10 00:00:00,0.00050769,
1594368000001,2020-07-10 08:00:00,0.00028665,
1594396800000,2020-07-10 16:00:00,0.00010000,
1594425600000,2020-07-11 00:00:00,0.00010000,
1594454400000,2020-07-11 08:00:00,0.00010000,
1594483200000,2020-07-11 16:00:00,0.00010000,
1594512000000,2020-07-12 00:00:00,0.00010000,
1594540800000,2020-07-12 08:00:00,0.00010000,
1594569600000,2020-07-12 16:00:00,0.00010000,
1594598400000,2020-07-13 00:00:00,0.00010000,
1594627200001,2020-07-13 08:00:00,0.00010000,
1594656000000,2020-07-13 16:00:00,0.00114871,
1594684800001,2020-07-14 00:00:00,0.00010000,
1594713600000,2020-07-14 08:00:00,-0.00027380,
1594742400000,2020-07-14 16:00:00,-0.00020092,
1594771200000,2020-07-15 00:00:00,0.00094700,
1594800000000,2020-07-15 08:00:00,0.00010000,
